Name,Geo Place Name,Start_Date,Data Value
Ozone (O3),Elmhurst and Corona (CD4),2010,32.7
Ozone (O3),Elmhurst and Corona (CD4),2011,32.6
Ozone (O3),Elmhurst and Corona (CD4),2012,32.9
Ozone (O3),Elmhurst and Corona (CD4),2013,30.2
Ozone (O3),Elmhurst and Corona (CD4),2014,30.5
Ozone (O3),Elmhurst and Corona (CD4),2015,31.2
Ozone (O3),Elmhurst and Corona (CD4),2016,32.8
Ozone (O3),Elmhurst and Corona (CD4),2017,29.2
Ozone (O3),Elmhurst and Corona (CD4),2018,30.5
Ozone (O3),Elmhurst and Corona (CD4),2019,30.6
Ozone (O3),Elmhurst and Corona (CD4),2020,31.0
Ozone (O3),Elmhurst and Corona (CD4),2021,30.3
Ozone (O3),Elmhurst and Corona (CD4),2022,34.1
Ozone (O3),Financial District (CD1),2009,21.0
Ozone (O3),Financial District (CD1),2010,27.0
Ozone (O3),Financial District (CD1),2011,25.2
Ozone (O3),Financial District (CD1),2012,26.6
Ozone (O3),Financial District (CD1),2013,24.4
Ozone (O3),Financial District (CD1),2014,26.1
Ozone (O3),Financial District (CD1),2015,27.1
Ozone (O3),Financial District (CD1),2016,29.8
Ozone (O3),Financial District (CD1),2017,24.8
Ozone (O3),Financial District (CD1),2018,26.0
Ozone (O3),Financial District (CD1),2019,24.8
Ozone (O3),Financial District (CD1),2020,27.9
Ozone (O3),Financial District (CD1),2021,28.0
Ozone (O3),Financial District (CD1),2022,30.3
Ozone (O3),Flatbush and Midwood (CD14),2009,26.4
Ozone (O3),Flatbush and Midwood (CD14),2010,33.4
Ozone (O3),Flatbush and Midwood (CD14),2011,32.8
Ozone (O3),Flatbush and Midwood (CD14),2012,33.5
Ozone (O3),Flatbush and Midwood (CD14),2013,30.8
Ozone (O3),Flatbush and Midwood (CD14),2014,30.7
Ozone (O3),Flatbush and Midwood (CD14),2015,32.3
Ozone (O3),Flatbush and Midwood (CD14),2016,33.6
Ozone (O3),Flatbush and Midwood (CD14),2017,29.9
Ozone (O3),Flatbush and Midwood (CD14),2018,30.7
Ozone (O3),Flatbush and Midwood (CD14),2019,31.1
Ozone (O3),Flatbush and Midwood (CD14),2020,29.2
Ozone (O3),Flatbush and Midwood (CD14),2021,30.4
Ozone (O3),Flatbush and Midwood (CD14),2022,34.9
Ozone (O3),Flatlands and Canarsie (CD18),2009,28.95
Ozone (O3),Flatlands and Canarsie (CD18),2010,36.1
Ozone (O3),Flatlands and Canarsie (CD18),2011,35.9
Ozone (O3),Flatlands and Canarsie (CD18),2012,36.6
Ozone (O3),Flatlands and Canarsie (CD18),2013,33.7
Ozone (O3),Flatlands and Canarsie (CD18),2014,33.1
Ozone (O3),Flatlands and Canarsie (CD18),2015,34.7
Ozone (O3),Flatlands and Canarsie (CD18),2016,35.7
Ozone (O3),Flatlands and Canarsie (CD18),2017,32.4
Ozone (O3),Flatlands and Canarsie (CD18),2018,32.9
Ozone (O3),Flatlands and Canarsie (CD18),2019,34.0
Ozone (O3),Flatlands and Canarsie (CD18),2020,30.4
Ozone (O3),Flatlands and Canarsie (CD18),2021,32.2
Ozone (O3),Flatlands and Canarsie (CD18),2022,36.2
Ozone (O3),Flushing - Clearview,2009,27.450000000000003
Ozone (O3),Flushing - Clearview,2010,34.0
Ozone (O3),Flushing - Clearview,2011,33.9
Ozone (O3),Flushing - Clearview,2012,34.5
Ozone (O3),Flushing - Clearview,2013,31.4
Ozone (O3),Flushing - Clearview,2014,32.0
Ozone (O3),Flushing - Clearview,2015,31.9
Ozone (O3),Flushing - Clearview,2016,33.45
Ozone (O3),Flushing - Clearview,2017,30.3
Ozone (O3),Flushing - Clearview,2018,31.3
Ozone (O3),Flushing - Clearview,2019,31.3
Ozone (O3),Flushing - Clearview,2020,31.6
Ozone (O3),Flushing - Clearview,2021,30.8
Ozone (O3),Flushing - Clearview,2022,34.5
Ozone (O3),Flushing and Whitestone (CD7),2009,27.450000000000003
Ozone (O3),Flushing and Whitestone (CD7),2010,34.0
Ozone (O3),Flushing and Whitestone (CD7),2011,34.0
Ozone (O3),Flushing and Whitestone (CD7),2012,34.5
Ozone (O3),Flushing and Whitestone (CD7),2013,31.5
Ozone (O3),Flushing and Whitestone (CD7),2014,32.0
Ozone (O3),Flushing and Whitestone (CD7),2015,31.9
Ozone (O3),Flushing and Whitestone (CD7),2016,33.5
Ozone (O3),Flushing and Whitestone (CD7),2017,30.3
Ozone (O3),Flushing and Whitestone (CD7),2018,31.3
Ozone (O3),Flushing and Whitestone (CD7),2019,31.3
Ozone (O3),Flushing and Whitestone (CD7),2020,31.6
Ozone (O3),Flushing and Whitestone (CD7),2021,30.8
Ozone (O3),Flushing and Whitestone (CD7),2022,34.4
Ozone (O3),Fordham - Bronx Pk,2009,26.0
Ozone (O3),Fordham - Bronx Pk,2010,32.5
Ozone (O3),Fordham - Bronx Pk,2011,32.1
Ozone (O3),Fordham - Bronx Pk,2012,34.1
Ozone (O3),Fordham - Bronx Pk,2013,30.8
Ozone (O3),Fordham - Bronx Pk,2014,30.7
Ozone (O3),Fordham - Bronx Pk,2015,29.5
Ozone (O3),Fordham - Bronx Pk,2016,32.8
Ozone (O3),Fordham - Bronx Pk,2017,28.3
Ozone (O3),Fordham - Bronx Pk,2018,30.6
Ozone (O3),Fordham - Bronx Pk,2019,29.6
Ozone (O3),Fordham - Bronx Pk,2020,30.2
Ozone (O3),Fordham - Bronx Pk,2021,30.0
Ozone (O3),Fordham - Bronx Pk,2022,31.7
Ozone (O3),Fordham and University Heights (CD5),2009,24.049999999999997
Ozone (O3),Fordham and University Heights (CD5),2010,31.0
Ozone (O3),Fordham and University Heights (CD5),2011,30.7
Ozone (O3),Fordham and University Heights (CD5),2012,32.9
Ozone (O3),Fordham and University Heights (CD5),2013,29.7
Ozone (O3),Fordham and University Heights (CD5),2014,29.7
Ozone (O3),Fordham and University Heights (CD5),2015,29.2
Ozone (O3),Fordham and University Heights (CD5),2016,32.1
Ozone (O3),Fordham and University Heights (CD5),2017,27.2
Ozone (O3),Fordham and University Heights (CD5),2018,29.7
Ozone (O3),Fordham and University Heights (CD5),2019,28.7
Ozone (O3),Fordham and University Heights (CD5),2020,29.7
Ozone (O3),Fordham and University Heights (CD5),2021,28.9
Ozone (O3),Fordham and University Heights (CD5),2022,31.2
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2009,24.2
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2010,30.5
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2011,29.1
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2012,30.2
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2013,27.6
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2014,28.9
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2015,29.4
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2016,31.6
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2017,27.6
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2018,28.5
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2019,27.5
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2020,28.9
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2021,28.6
Ozone (O3),Fort Greene and Brooklyn Heights (CD2),2022,31.6
Ozone (O3),Fresh Meadows,2009,26.7
Ozone (O3),Fresh Meadows,2010,33.2
Ozone (O3),Fresh Meadows,2011,32.9
Ozone (O3),Fresh Meadows,2012,33.4
Ozone (O3),Fresh Meadows,2013,30.7
Ozone (O3),Fresh Meadows,2014,31.8
Ozone (O3),Fresh Meadows,2015,31.5
Ozone (O3),Fresh Meadows,2016,33.2
Ozone (O3),Fresh Meadows,2017,30.1
Ozone (O3),Fresh Meadows,2018,31.0
Ozone (O3),Fresh Meadows,2019,31.8
Ozone (O3),Fresh Meadows,2020,30.5
Ozone (O3),Fresh Meadows,2021,30.5
Ozone (O3),Fresh Meadows,2022,34.2
Ozone (O3),Gramercy Park - Murray Hill,2009,17.700000000000003
Ozone (O3),Gramercy Park - Murray Hill,2010,23.9
Ozone (O3),Gramercy Park - Murray Hill,2011,22.6
Ozone (O3),Gramercy Park - Murray Hill,2012,24.1
Ozone (O3),Gramercy Park - Murray Hill,2013,21.9
Ozone (O3),Gramercy Park - Murray Hill,2014,22.9
Ozone (O3),Gramercy Park - Murray Hill,2015,25.1
Ozone (O3),Gramercy Park - Murray Hill,2016,27.5
Ozone (O3),Gramercy Park - Murray Hill,2017,22.1
Ozone (O3),Gramercy Park - Murray Hill,2018,24.0
Ozone (O3),Gramercy Park - Murray Hill,2019,24.0
Ozone (O3),Gramercy Park - Murray Hill,2020,27.7
Ozone (O3),Gramercy Park - Murray Hill,2021,26.9
Ozone (O3),Gramercy Park - Murray Hill,2022,28.9
Ozone (O3),Greenpoint,2009,26.35
Ozone (O3),Greenpoint,2010,32.5
Ozone (O3),Greenpoint,2011,31.6
Ozone (O3),Greenpoint,2012,32.7
Ozone (O3),Greenpoint,2013,29.8
Ozone (O3),Greenpoint,2014,30.5
Ozone (O3),Greenpoint,2015,31.0
Ozone (O3),Greenpoint,2016,33.0
Ozone (O3),Greenpoint,2017,29.0
Ozone (O3),Greenpoint,2018,29.0
Ozone (O3),Greenpoint,2019,27.8
Ozone (O3),Greenpoint,2020,29.7
Ozone (O3),Greenpoint,2021,27.8
Ozone (O3),Greenpoint,2022,32.4
Ozone (O3),Greenpoint and Williamsburg (CD1),2009,26.3
Ozone (O3),Greenpoint and Williamsburg (CD1),2010,32.5
Ozone (O3),Greenpoint and Williamsburg (CD1),2011,31.6
Ozone (O3),Greenpoint and Williamsburg (CD1),2012,32.7
Ozone (O3),Greenpoint and Williamsburg (CD1),2013,29.8
Ozone (O3),Greenpoint and Williamsburg (CD1),2014,30.5
Ozone (O3),Greenpoint and Williamsburg (CD1),2015,31.0
Ozone (O3),Greenpoint and Williamsburg (CD1),2016,33.0
Ozone (O3),Greenpoint and Williamsburg (CD1),2017,29.1
Ozone (O3),Greenpoint and Williamsburg (CD1),2018,28.9
Ozone (O3),Greenpoint and Williamsburg (CD1),2019,27.9
Ozone (O3),Greenpoint and Williamsburg (CD1),2020,29.6
Ozone (O3),Greenpoint and Williamsburg (CD1),2021,27.8
Ozone (O3),Greenpoint and Williamsburg (CD1),2022,32.5
Ozone (O3),Greenwich Village - SoHo,2009,22.200000000000003
Ozone (O3),Greenwich Village - SoHo,2010,27.9
Ozone (O3),Greenwich Village - SoHo,2011,26.2
Ozone (O3),Greenwich Village - SoHo,2012,27.9
Ozone (O3),Greenwich Village - SoHo,2013,25.2
Ozone (O3),Greenwich Village - SoHo,2014,26.7
Ozone (O3),Greenwich Village - SoHo,2015,27.4
Ozone (O3),Greenwich Village - SoHo,2016,30.0
Ozone (O3),Greenwich Village - SoHo,2017,25.2
Ozone (O3),Greenwich Village - SoHo,2018,26.4
Ozone (O3),Greenwich Village - SoHo,2019,25.0
Ozone (O3),Greenwich Village - SoHo,2020,28.5
Ozone (O3),Greenwich Village - SoHo,2021,28.0
Ozone (O3),Greenwich Village - SoHo,2022,30.3
Ozone (O3),Greenwich Village and Soho (CD2),2009,22.1
Ozone (O3),Greenwich Village and Soho (CD2),2010,27.7
Ozone (O3),Greenwich Village and Soho (CD2),2011,26.1
Ozone (O3),Greenwich Village and Soho (CD2),2012,27.7
Ozone (O3),Greenwich Village and Soho (CD2),2013,25.1
Ozone (O3),Greenwich Village and Soho (CD2),2014,26.5
Ozone (O3),Greenwich Village and Soho (CD2),2015,27.2
Ozone (O3),Greenwich Village and Soho (CD2),2016,29.9
Ozone (O3),Greenwich Village and Soho (CD2),2017,25.1
Ozone (O3),Greenwich Village and Soho (CD2),2018,26.2
Ozone (O3),Greenwich Village and Soho (CD2),2019,24.9
Ozone (O3),Greenwich Village and Soho (CD2),2020,28.5
Ozone (O3),Greenwich Village and Soho (CD2),2021,27.9
Ozone (O3),Greenwich Village and Soho (CD2),2022,30.2
Ozone (O3),High Bridge - Morrisania,2009,24.450000000000003
Ozone (O3),High Bridge - Morrisania,2010,31.3
Ozone (O3),High Bridge - Morrisania,2011,31.1
Ozone (O3),High Bridge - Morrisania,2012,33.2
Ozone (O3),High Bridge - Morrisania,2013,29.9
Ozone (O3),High Bridge - Morrisania,2014,29.9
Ozone (O3),High Bridge - Morrisania,2015,29.9
Ozone (O3),High Bridge - Morrisania,2016,32.3
Ozone (O3),High Bridge - Morrisania,2017,27.7
Ozone (O3),High Bridge - Morrisania,2018,29.7
Ozone (O3),High Bridge - Morrisania,2019,28.6
Ozone (O3),High Bridge - Morrisania,2020,30.1
Ozone (O3),High Bridge - Morrisania,2021,29.2
Ozone (O3),High Bridge - Morrisania,2022,31.5
Ozone (O3),Highbridge and Concourse (CD4),2009,24.200000000000003
Ozone (O3),Highbridge and Concourse (CD4),2010,31.0
Ozone (O3),Highbridge and Concourse (CD4),2011,30.8
Ozone (O3),Highbridge and Concourse (CD4),2012,33.0
Ozone (O3),Highbridge and Concourse (CD4),2013,29.7
Ozone (O3),Highbridge and Concourse (CD4),2014,29.8
Ozone (O3),Highbridge and Concourse (CD4),2015,29.7
Ozone (O3),Highbridge and Concourse (CD4),2016,32.2
Ozone (O3),Highbridge and Concourse (CD4),2017,27.5
Ozone (O3),Highbridge and Concourse (CD4),2018,29.5
Ozone (O3),Highbridge and Concourse (CD4),2019,28.5
Ozone (O3),Highbridge and Concourse (CD4),2020,29.9
Ozone (O3),Highbridge and Concourse (CD4),2021,28.9
Ozone (O3),Highbridge and Concourse (CD4),2022,31.3
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2009,26.4
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2010,32.9
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2011,32.5
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2012,33.1
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2013,30.4
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2014,31.7
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2015,31.3
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2016,33.0
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2017,30.0
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2018,30.7
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2019,31.6
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2020,29.9
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2021,30.3
Ozone (O3),Hillcrest and Fresh Meadows (CD8),2022,33.9
Ozone (O3),Hunts Point - Mott Haven,2009,26.45
Ozone (O3),Hunts Point - Mott Haven,2010,33.3
Ozone (O3),Hunts Point - Mott Haven,2011,33.4
Ozone (O3),Hunts Point - Mott Haven,2012,35.0
Ozone (O3),Hunts Point - Mott Haven,2013,31.6
Ozone (O3),Hunts Point - Mott Haven,2014,31.4
Ozone (O3),Hunts Point - Mott Haven,2015,31.7
Ozone (O3),Hunts Point - Mott Haven,2016,33.6
Ozone (O3),Hunts Point - Mott Haven,2017,29.4
Ozone (O3),Hunts Point - Mott Haven,2018,30.6
Ozone (O3),Hunts Point - Mott Haven,2019,29.6
Ozone (O3),Hunts Point - Mott Haven,2020,31.5
Ozone (O3),Hunts Point - Mott Haven,2021,29.5
Ozone (O3),Hunts Point - Mott Haven,2022,32.9
Ozone (O3),Hunts Point and Longwood (CD2),2009,26.55
Ozone (O3),Hunts Point and Longwood (CD2),2010,33.7
Ozone (O3),Hunts Point and Longwood (CD2),2011,33.8
Ozone (O3),Hunts Point and Longwood (CD2),2012,35.3
Ozone (O3),Hunts Point and Longwood (CD2),2013,31.9
Ozone (O3),Hunts Point and Longwood (CD2),2014,31.7
Ozone (O3),Hunts Point and Longwood (CD2),2015,31.8
Ozone (O3),Hunts Point and Longwood (CD2),2016,33.7
Ozone (O3),Hunts Point and Longwood (CD2),2017,29.7
Ozone (O3),Hunts Point and Longwood (CD2),2018,30.7
Ozone (O3),Hunts Point and Longwood (CD2),2019,29.7
Ozone (O3),Hunts Point and Longwood (CD2),2020,31.5
Ozone (O3),Hunts Point and Longwood (CD2),2021,29.1
Ozone (O3),Hunts Point and Longwood (CD2),2022,32.8
Ozone (O3),Jackson Heights (CD3),2009,26.2
Ozone (O3),Jackson Heights (CD3),2010,33.1
Ozone (O3),Jackson Heights (CD3),2011,33.1
Ozone (O3),Jackson Heights (CD3),2012,33.7
Ozone (O3),Jackson Heights (CD3),2013,30.7
Ozone (O3),Jackson Heights (CD3),2014,30.8
Ozone (O3),Jackson Heights (CD3),2015,31.5
Ozone (O3),Jackson Heights (CD3),2016,33.0
Ozone (O3),Jackson Heights (CD3),2017,29.3
Ozone (O3),Jackson Heights (CD3),2018,30.7
Ozone (O3),Jackson Heights (CD3),2019,30.3
Ozone (O3),Jackson Heights (CD3),2020,31.6
Ozone (O3),Jackson Heights (CD3),2021,30.4
Ozone (O3),Jackson Heights (CD3),2022,34.2
Ozone (O3),Jamaica,2009,26.950000000000003
Ozone (O3),Jamaica,2010,33.5
Ozone (O3),Jamaica,2011,33.0
Ozone (O3),Jamaica,2012,33.8
Ozone (O3),Jamaica,2013,31.1
Ozone (O3),Jamaica,2014,32.6
Ozone (O3),Jamaica,2015,32.0
Ozone (O3),Jamaica,2016,33.9
Ozone (O3),Jamaica,2017,30.9
Ozone (O3),Jamaica,2018,31.3
Ozone (O3),Jamaica,2019,32.8
Ozone (O3),Jamaica,2020,29.5
Ozone (O3),Jamaica,2021,31.0
Ozone (O3),Jamaica,2022,34.4
Ozone (O3),Jamaica and Hollis (CD12),2009,27.15
Ozone (O3),Jamaica and Hollis (CD12),2010,33.7
Ozone (O3),Jamaica and Hollis (CD12),2011,33.0
Ozone (O3),Jamaica and Hollis (CD12),2012,33.9
Ozone (O3),Jamaica and Hollis (CD12),2013,31.3
Ozone (O3),Jamaica and Hollis (CD12),2014,32.8
Ozone (O3),Jamaica and Hollis (CD12),2015,32.2
Ozone (O3),Jamaica and Hollis (CD12),2016,34.0
Ozone (O3),Jamaica and Hollis (CD12),2017,31.1
Ozone (O3),Jamaica and Hollis (CD12),2018,31.5
Ozone (O3),Jamaica and Hollis (CD12),2019,33.1
Ozone (O3),Jamaica and Hollis (CD12),2020,29.5
Ozone (O3),Jamaica and Hollis (CD12),2021,31.4
Ozone (O3),Jamaica and Hollis (CD12),2022,34.6
Ozone (O3),Kew Gardens and Woodhaven (CD9),2009,26.65
Ozone (O3),Kew Gardens and Woodhaven (CD9),2010,33.2
Ozone (O3),Kew Gardens and Woodhaven (CD9),2011,32.8
Ozone (O3),Kew Gardens and Woodhaven (CD9),2012,33.2
Ozone (O3),Kew Gardens and Woodhaven (CD9),2013,30.8
Ozone (O3),Kew Gardens and Woodhaven (CD9),2014,31.7
Ozone (O3),Kew Gardens and Woodhaven (CD9),2015,31.8
Ozone (O3),Kew Gardens and Woodhaven (CD9),2016,33.6
Ozone (O3),Kew Gardens and Woodhaven (CD9),2017,30.4
Ozone (O3),Kew Gardens and Woodhaven (CD9),2018,31.2
Ozone (O3),Kew Gardens and Woodhaven (CD9),2019,32.4
Ozone (O3),Kew Gardens and Woodhaven (CD9),2020,29.6
Ozone (O3),Kew Gardens and Woodhaven (CD9),2021,31.1
Ozone (O3),Kew Gardens and Woodhaven (CD9),2022,34.5
Ozone (O3),Kingsbridge - Riverdale,2009,26.049999999999997
Ozone (O3),Kingsbridge - Riverdale,2010,31.9
Ozone (O3),Kingsbridge - Riverdale,2011,31.2
Ozone (O3),Kingsbridge - Riverdale,2012,33.7
Ozone (O3),Kingsbridge - Riverdale,2013,30.4
Ozone (O3),Kingsbridge - Riverdale,2014,30.5
Ozone (O3),Kingsbridge - Riverdale,2015,28.7
Ozone (O3),Kingsbridge - Riverdale,2016,32.5
Ozone (O3),Kingsbridge - Riverdale,2017,27.5
Ozone (O3),Kingsbridge - Riverdale,2018,29.8
Ozone (O3),Kingsbridge - Riverdale,2019,28.4
Ozone (O3),Kingsbridge - Riverdale,2020,28.5
Ozone (O3),Kingsbridge - Riverdale,2021,29.0
Ozone (O3),Kingsbridge - Riverdale,2022,30.0
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2009,25.25
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2010,31.9
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2011,31.4
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2012,33.5
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2013,30.3
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2014,30.3
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2015,29.2
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2016,32.5
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2017,27.7
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2018,30.2
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2019,29.2
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2020,29.8
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2021,29.8
Ozone (O3),Kingsbridge Heights and Bedford (CD7),2022,31.5
Ozone (O3),Long Island City - Astoria,2009,26.85
Ozone (O3),Long Island City - Astoria,2010,33.0
Ozone (O3),Long Island City - Astoria,2011,32.7
Ozone (O3),Long Island City - Astoria,2012,33.9
Ozone (O3),Long Island City - Astoria,2013,30.6
Ozone (O3),Long Island City - Astoria,2014,30.7
Ozone (O3),Long Island City - Astoria,2015,31.4
Ozone (O3),Long Island City - Astoria,2016,33.2
Ozone (O3),Long Island City - Astoria,2017,29.1
Ozone (O3),Long Island City - Astoria,2018,29.7
Ozone (O3),Long Island City - Astoria,2019,28.4
Ozone (O3),Long Island City - Astoria,2020,31.0
Ozone (O3),Long Island City - Astoria,2021,29.2
Ozone (O3),Long Island City - Astoria,2022,32.9
Ozone (O3),Long Island City and Astoria (CD1),2009,27.15
Ozone (O3),Long Island City and Astoria (CD1),2010,33.5
Ozone (O3),Long Island City and Astoria (CD1),2011,33.3
Ozone (O3),Long Island City and Astoria (CD1),2012,34.6
Ozone (O3),Long Island City and Astoria (CD1),2013,31.2
Ozone (O3),Long Island City and Astoria (CD1),2014,31.1
Ozone (O3),Long Island City and Astoria (CD1),2015,31.8
Ozone (O3),Long Island City and Astoria (CD1),2016,33.4
Ozone (O3),Long Island City and Astoria (CD1),2017,29.5
Ozone (O3),Long Island City and Astoria (CD1),2018,30.5
Ozone (O3),Long Island City and Astoria (CD1),2019,29.4
Ozone (O3),Long Island City and Astoria (CD1),2020,31.8
Ozone (O3),Long Island City and Astoria (CD1),2021,30.4
Ozone (O3),Long Island City and Astoria (CD1),2022,33.6
Ozone (O3),Lower East Side and Chinatown (CD3),2009,23.0
Ozone (O3),Lower East Side and Chinatown (CD3),2010,28.8
Ozone (O3),Lower East Side and Chinatown (CD3),2011,27.4
Ozone (O3),Lower East Side and Chinatown (CD3),2012,28.8
Ozone (O3),Lower East Side and Chinatown (CD3),2013,26.1
Ozone (O3),Lower East Side and Chinatown (CD3),2014,27.3
Ozone (O3),Lower East Side and Chinatown (CD3),2015,28.0
Ozone (O3),Lower East Side and Chinatown (CD3),2016,30.4
Ozone (O3),Lower East Side and Chinatown (CD3),2017,25.9
Ozone (O3),Lower East Side and Chinatown (CD3),2018,27.1
Ozone (O3),Lower East Side and Chinatown (CD3),2019,25.9
Ozone (O3),Lower East Side and Chinatown (CD3),2020,29.0
Ozone (O3),Lower East Side and Chinatown (CD3),2021,28.4
Ozone (O3),Lower East Side and Chinatown (CD3),2022,31.4
Ozone (O3),Lower Manhattan,2009,20.799999999999997
Ozone (O3),Lower Manhattan,2010,26.9
Ozone (O3),Lower Manhattan,2011,25.1
Ozone (O3),Lower Manhattan,2012,26.4
Ozone (O3),Lower Manhattan,2013,24.3
Ozone (O3),Lower Manhattan,2014,26.0
Ozone (O3),Lower Manhattan,2015,27.0
Ozone (O3),Lower Manhattan,2016,29.7
Ozone (O3),Lower Manhattan,2017,24.7
Ozone (O3),Lower Manhattan,2018,25.9
Ozone (O3),Lower Manhattan,2019,24.7
Ozone (O3),Lower Manhattan,2020,27.7
Ozone (O3),Lower Manhattan,2021,28.0
Ozone (O3),Lower Manhattan,2022,30.3
Ozone (O3),Manhattan,2009,23.95
Ozone (O3),Manhattan,2010,28.2
Ozone (O3),Manhattan,2011,27.3
Ozone (O3),Manhattan,2012,29.2
Ozone (O3),Manhattan,2013,26.3
Ozone (O3),Manhattan,2014,27.0
Ozone (O3),Manhattan,2015,27.8
Ozone (O3),Manhattan,2016,30.3
Ozone (O3),Manhattan,2017,25.3
Ozone (O3),Manhattan,2018,27.0
Ozone (O3),Manhattan,2019,25.9
Ozone (O3),Manhattan,2020,28.8
Ozone (O3),Manhattan,2021,27.9
Ozone (O3),Manhattan,2022,30.2
Ozone (O3),Midtown (CD5),2009,16.1
Ozone (O3),Midtown (CD5),2010,22.5
Ozone (O3),Midtown (CD5),2011,21.0
Ozone (O3),Midtown (CD5),2012,22.5
Ozone (O3),Midtown (CD5),2013,20.7
Ozone (O3),Midtown (CD5),2014,21.8
Ozone (O3),Midtown (CD5),2015,24.3
Ozone (O3),Midtown (CD5),2016,26.9
Ozone (O3),Midtown (CD5),2017,21.3
Ozone (O3),Midtown (CD5),2018,22.9
Ozone (O3),Midtown (CD5),2019,23.1
Ozone (O3),Midtown (CD5),2020,26.9
Ozone (O3),Midtown (CD5),2021,26.9
Ozone (O3),Midtown (CD5),2022,27.7
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2009,23.450000000000003
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2010,29.6
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2011,29.2
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2012,31.6
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2013,28.3
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2014,28.5
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2015,28.8
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2016,31.3
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2017,26.4
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2018,28.3
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2019,27.0
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2020,29.4
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2021,28.6
Ozone (O3),Morningside Heights and Hamilton Heights (CD9),2022,30.6
